story,maslow
Sam and his son Michael flew to Colorado for a vacation. They drove to the state park to enjoy the scenery. They climbed the ridge and jumped over the beautiful landscape.,2
"Raheem's teacher takes lessons for him. He doesn't focus on his studies. He always sits in the classroom and thinks about soccer. He doesn't listen to his class teacher and keeps dreaming of football. On the day of the exam, he looks very nervous. He doesn't know the answer to the question. His dreams of football did not help him with the exams. He does not pass the exam.",2
Mary ran to school. She missed the start of her class. She went outside and started crying.,2
"Kevin was heartbroken when he learned he had died of overwatering his favorite plant. So he studied plants intensively. Despite his best efforts, he did not water and the plant died.",2
"Jim had homework to do after school. Instead, he played video games for hours and never finished his studies. When his mother found out about this, she yelled angrily at him.",2
He is treated. He has finally recovered and trained. He has fulfilled his dream of traveling.,2
"The scientist Gregory went hiking one day. When Gregory reached the top of the mountain, he saw a huge lightning bolt. Gregory was inspired by his lightning bolt to write innovative scientific papers in his field.",2
"Greg loved the beach and decided to take a wonderful trip to see the ocean. Greg packed his car and drove to the beach. Another driver turned on a red light and crashed into the side of Greg's car, ruining the trip.",2
Francisco is tired of painting every place he wants to visit. One day Francisco received a great inheritance from his uncle. Now Francisco can travel the world and visit every place he has painted.,2
Daria rushed home after school to play a new video game. She still had to do her homework before she could play video games. She did her homework in record time and was finally able to play.,2
Brad turned off the TV because the pictures weren't very good. Brad did his best to fix the TV with the tools. Brad realized that he could have a good time playing the piano instead.,2
Bon watched TV instead of studying for college exams. He had to stay up in the library all night to catch up. He was so tired that he had an accident on the way to the exam.,2
"On the way to the beach, Mary makes a wrong turn and gets lost. The wrong turn takes her through the woods, but Mary stays on the road. The road climbs up to the most beautiful part of the beach that she has ever seen.",2
"Melissa goes to the airport toilet to freshen up. Melissa spends more than 30 minutes there dressing and freshening up. When she comes out there was an announcement that the flight was taking off, which shocked her.",2
Maria thought she wanted to get dressed up. She went into her bedroom and put on make-up. The girls in town made fun of Maria because they thought her make-up was ugly.,2
"Jane was very worried because she had so many rashes and pimples on her face. She went to a doctor and got treatment for the rashes. After applying the medication and herbs, she was healed and she looked beautiful and felt happy",2
George and his son hated the city they lived in because of the incessant rain. They finally decided to move to a new place. They loved the new city as it was bright and sunny with clear skies.,2
Emily sat at home all day eating junk food. The doctor told them to stop their bad habits and start dancing. Emily followed his advice and is now a successful ballerina.,2
"Bob was always sbust and stressed that he ate junk food, often with two or more donuts. Bob has often worked long hours in a stressful job, resulting in a lot of travel but little time for free time. Bob finally took a long-needed vacation to a Caribbean island that he had always wanted to visit.",2
"Billy was sick in the hospital and dreamed of going to the beach. As soon as he got out of the hospital, he got on a plane and flew to the beach. The beach was beautiful and he enjoyed his time there.",2
A train went to the sea with Billy for the first time. The train broke down and Billy thought he would never get to the sea. The train started again and Billy was happy to see the sea for the first time!,2
"A man named Jon was tired of the day-to-day work on the construction site. Jon decided to book a flight to the Wild West for a vacation. Jon spent his vacation in the great outdoors, finding himself refreshed and inspired by life.",2
"On the way to the beach, Mary walks the wrong way and gets lost. Her path leads to some of the most beautiful beaches she has ever seen.",2
Melissa goes to the bathroom at the airport to freshen up. She says Melissa spends more than 30 minutes freshening up her clothes there. Her announcement that her plane would take off when she came out surprised her with me.,2
Maria thought she wanted to adorn herself. She went into her bedroom and put on makeup. The girls in the village teased Mary's makeup.,2
Jane was so concerned about her pimples and pimples on her face that she went to the hospital for treatment. She was cured with medicine and medicine and looked beautiful and happy,2
"George and his son hated the city they lived in because of the constant rain. They finally decided to move to a new place. They loved the new city with the clear, clear sky.",2
Emily sat at home all day eating junk food. Her doctor told her to stop her bad habit and dance. Emily followed his advice and is now a successful ballerina.,2
"Bob was always fat, stressed, ate junk food, and often ate two or more donuts. Bob often works long hours in a stressful job and travels frequently, but has little time for free time. After all, Bob went on a long vacation to a Caribbean island that he had always wanted to visit.",2
"Billy was sick in the hospital and dreamed of going to the beach. As soon as he got out of the hospital, he got on a plane and flew to the beach. The beach was beautiful and he enjoyed his time there.",2
The train brought Billy to the beach for the first time. The train broke down and Billy thought he couldn't go to sea. The train started again and Billy was happy to see the sea for the first time!,2
A man named Jon is very tired of his daily construction work. Jon decides to book a flight to the west for his vacation. Jon was on vacation in the great outdoors and found new strength and inspiration in his life.,2
Yuvan plans for a world tour in aeroplane Yuvan studied well and got good marks and good job Finally yuvan happily went on world tour by aeroplane,2
William's dream is to become a great singer. He works hard and participates in an international singing competition. He is very happy as he receives a huge welcome from his country people for winning the competition.,2
"Vanessa woke up both nervous and excited for her dance performance. As she prepared for her long day and performance, her tension started to diminish and she began to focus on what she mastered through practicing. Her dance performance was masterful as the crowd and judges all applauded to her delight.",2
Tony is a gambler. He lost lot of money in gambling. Finally he was begging in the street.,2
"Tommy is very lonely and unpopular, and one day decides to change his life. So, he decides to apply himself to sports, and becomes the best soccer player in his school. After he wins a big game, the prettiest girl in school congratulates him and wants to date him, so now he's a star athlete, with a beautiful girlfriend.",2
"Tommy is an angry boy who fights with other boys and gets into trouble all the time. However, he discovers soccer in 6th grade and channels his energy and aggression into organized team activity. When he graduates from high school, tommy joins the military and uses the discipline he gained through sports to become a successful and highly decorated soldier.",2
"Tom made a new year's promise to go on all the fun adventures he had been putting off for years. The next day tom was hiking the grand canyon and living the life he wanted to live. Unfortunately, his boss called him back to work and tom had to return to the office the very next day.",2
"The woman, sarah, had been feeling down recently and found herself depressed and overeating. She decided to start taking better care of herself and made a workout plan and became more active. Being more active made her feel much better and her confidence started to return.",2
The rent was due at the end of the week. Instead of working jon played games. John is now homeless.,2
"The man, tom, had lost everything and was living on the street. Tom was left a fortune and decided to take music lessons. He went on to become a world renowned pianist.",2
"The land was dry, and barren. The people worked together to set up irrigation and to plant crops and trees. Generations later, the land was restored to its natural balance.",2
The boy was suffering from fever After two days the boy was cured. and he is playing a football The boy went to the shopping. he bought everything what he likes,2
"Susan was poor, mute, and had few friends, but she was a marvel at playing piano. She decided to start a youtube channel to show off her piano playing skills. She quickly became popular, landed many gigs, and started making more money than she had ever thought possible.",2
Steven is very poor man but very hard working. He is preparing for interviews and doing part time job for survival. After so much struggle in his life he was happily placed in an corporate company.,2
Steve spent 4 traumatic years in the army. he had ptsd. Steve's friend dragged him along with him to listen to a speaker speak on following your dreams. Steve remembered his childhood dream of playing the piano. he took lessons and realized he had a natural talent. now he has found peace by teaching piano to disadvantaged kids.,2
"She is laughing very loudly to feel the happy emotions so expressed. She won the lottery, and much money make individuals more satisfied and cheerful. She quit her job and dancing like nobody's watching and live like it's heaven on earth.",2
Samuel is a lazy man. He is always late to work. He was fired from his job and is extremely unhappy.,2
Sam faces loss in business and is bankrupt. He tried his luck in poker games to overcome his financial losses. He won lots of money and is no longer bankrupt.,2
Ryan was an amateur playing piano on the street one day to raise some cash. Ryan was so good at playing the piano that the news showed up and put him on tv. Ryan's performance on the news led to him becoming famous and he wound up making a lot of money as a pianist.,2
Romeo likes food very much Romeo got obesed over days because of the diet he follow He decided to change his diet and he lose all the excessive weight and he got into an adventure,2
Raul was a lazy boy who had no plans after high school. He was drafted into the the army and sent overseas He came back as a war hero to an appreciative country,2
Ram was a explorer and he search of a treasure. Ram search over the deserts for more than a month At last ram find the treasure and become rich.,2
Pinnocchio always wanted to step out of the house and travel. One day he decided to get ready and go on an adventure. He travelled all across the world and became a renowned traveller.,2
"Pietro wanted to police officer when he growing up He started working hard towards becoming a police officer , he built up his body and knowledge And peitro finally become a deputy officer on his 23rd birthday",2
"Philip, carrying his briefcase, has just been told by his boss that he has a lot of work to do today and he has to finish it all before he can go on vacation. Philip works as hard as he can to complete all of his work before the end of the day so he can make his flight for the beach. After finishing his work on time, philip is waiting to take off for his beach vacation!",2
"Philip is fond of singing and his dream is to become a great singer. He worked hard, practiced daily and started singing. Philip became very famous as his celebrity grew and people shower love and affection where ever he goes.",2
Patrick decides to change careers to become a stock trader. Patrick is warned about an incoming market downturn but ignores the warning. He ends up losing all of his money in the stock market and is now homeless.,2
"Noah attends a singing competition and he is very tension about his competition. He is very well singing in competition. Finally, he wins the award.",2
"Mike is very much addicted to playing cards and started gambling playing cards He started to play cards with a lady online One day while playing, the lady cheated him in gambling and he lost a lot of money to her and he got very much upset.",2
Miguel worked with his father growing produce. He found a new place to sell the things they grew. Now they have more money than they ever did before.,2
Michael used to lay around the house all day long being lazy and eating constantly. Because michael never got any exercise and ate unhealthy foods he ended up in the hospital. When michael got better he decided that he would get outside and exercise more by playing soccer and now he is healthy.,2
Michael is a hard working finance executive. Michael discovers a new technique to make money. Michael bets big on the stock market and earns a fortune.,2
Mark was sick of his construction job because it wasn't rewarding enough. Mark went and signed up for the military and served three tours of duty. Mark returned to his hometown where he was given a parade in his honor for his service.,2
Lucas was a struggling young man working a low income construction job. One day he decided to go back to school in order to learn a new skill. It paid off and now he is a senior accountant making a six figure salary annually.,2
"Little tommy had very big dreams of one day becoming president, and being loved by all the people. He went to school every day, studied hard, and kept dreaming of one day achieving his dream. Tommy got very sick, was hospitalized, and was unsure he would ever be able to finish his education.",2
Ling ling finally perfected the music piece. Ling ling's music was a huge hit and toured overseas. She earned a lot of money to eat and play for the rest of her life.,2
"Larry was having financial difficulty, he lived in a home that was in rough shape and needed many repairs Larry worked ahrd for years while taking online courses to get his mba. After ten years of hard work and multiple promotions, larry was able to close on a fnacy new house and upgrade his living situation.",2
Kate's husband had died in a car accident. She decided to be strong and be independent. She is now a world famous ballerina.,2
Karthi was involved in a bad car accident. It plunged him into bed with terrible injuries. But he waked up with his determination and get everyone in surprise.,2
"Jose was a poor farmer. To better his life, he decided to go to university to study business. Not only did he become a successful businessman; he also became the mayor of his town for 8 years.",2
Jones was a singer but he was not interested in singing and he was interested to become a reporter. One day he went to an office and attended an interview for reporter. He became a tv reporter and was very happy.,2
"Johnny hurried home from school every day. He was a brilliant video game player and needed to practice for a big tournament. Johnny was delighted to win 1st prize of $5,000 at the national video game championships.",2
Johnny became very ill when he was younger. He learned if he exercised daily he would start feeling better. As an adult through exercising daily he became a star soccer player.,2
John was an athelete and he used to pratise everyday One day he met with an accident and was hospitalised After some days he recovered and started playing football,2
"John was a funny baby, and loved to make his mom laugh. When he was 18, he decided to try stand-up comedy. John became an instant hit, and the biggest celebrity in his town.",2
"John is a mischievous play boy who never wants to go to school. John wasted his time in playing games and playing pranks. His mistake was realized during the examination time, he was very upset that he could not able to study properly.",2
John explored the medieval map to find the treasure hidden by the ancient kings. He started his travel in search of the ancient treasure. After few years of search and travel he found the treasure.,2
"John decided one day that he really needed to take care of his health, because he was frustrated with feeling tired and lazy all the time. John called a friend of his who enjoyed exercising, and asked for ideas and recommendations. At his friend's suggestion, john started jogging every day and found that he really enjoyed it, and it boosted his mood and energy significantly.",2
"Joffrey spent time training to become a better athlete. He participated in a real game. He cried because despite his best efforts, he still wasn't any good.",2
Joe was always a sickly child He started playing soccer and that made him stronger He grew up to be a world renowned athlete,2
Joanne and jaime were teenagers with high ambitions of making a lot of money in a short period. They managed to get a business going selling mdma to their fellow high school students. They were caught by a teacher and were expelled from school.,2
"Jennifer had always dreamed of being a ballerina. When her birthday arrived on 23rd, her mom had a great surprise for her! Her mom bought her a ballerina's costume, so jennifer ran excitedly out of the house to start practicing.",2
Jane used to enjoy dancing to music. As she got older she could no longer dance. Then jane discovered that she loved playing music for others to dance to even more.,2
"Jane is in need of big amount of money for his business. She started dreaming as she thought dreams come true. In the end, she made her dream come true and became a millionaire.",2
"James was very unhappy with his boring job. James decided he needed a ""life change"" and joined the military. James died in action when he stepped on a land mine.",2
Jack is shopping for food to finally try and cook dinner for his family. Jack told his wife and son of his dinner plan and they were very supportive of his ambition of cooking such a large meal. Jack pulled a miracle and managed to cook a fantastic dinner with very little experience.,2
i wanted to build a cabin for our family to enjoy. The reality was so far away because i did not have the money to accomplish my wish. Over the next three years the whole family helped and our dream became a reality.,2
I loved playing games at a very young age. As a teenager i practiced playing my favorite video game for hours each day. Now i am a professional gamer and making lots of money.,2
"His hobby is playing football. However, he found out that football could not be his profession and looked for other talents. and i found out that he can sing very well. He participated in the audition and was evaluated by the judges as a voice like a gift.",2
"Henry was a very dedicated worker and always impressed his boss. He was so good at his job, the white house invited him to make a speech at a banquet. He came so famous that he was the marshal of the christmas parade that year.",2
He always studies well in his college He got a good job and works well The boss of the company praises his work,2
"Harry did not go to work and he simply sits and eating in his young age. He spends money without worries. In his middle age, he cries due to not saving money in his young age.",2
"Felix was admitted in a hospital where he was told not to participate in any activities Still, he tried jogging even if it meant for short distances Years later, he was well enough to go on a world tour on his own",2
"Debra was a glutton and eats too much Debra's friends warned about her body structure. so, she runs daily to reduce her body weight. Debra became a great dancer and a singer.",2
"Danny decided to go on a diet and exercise more after he noticed he had gained a lot of weight. Danny exercised and ate health food regularly for several weeks. Unfortunately, danny returned to his bad habits of eating junk food and not exercising after a month.",2
Chris was playing too many video games because he didn't know what else to do. He decided to go outside and find something else to do. He found a soccer game and discovered he was a great player and loves the sport!,2
Brian is a young boy raised in the midwestern united states. Brian becomes a professional singer. Brian becomes famous and makes millions of dollars.,2
"Brandon enlisted to fight overseas in afghanistan even though he was really scared. On his way to enlisting, brandon got into a car accident instead and missed his chance to join the military. Now brandon can follow his dream of being a standup comic instead of going to war.",2
Bob is a hard worker and a honest man. Bob saved his hard earned money to retire early. Bob enjoyed a peaceful post retirement age.,2
Bill was tired of coming into the office and working for his horrible boss. Bill took some online courses to become a contractor and studied hard. After getting his license bill opened his own construction company.,2
Bill was out of shape and very unhealthy Bill started exercising daily and lost weight. The doctor told him he healthy and no longer overweight.,2
"Austin has always had a talent of speaking and he loved adventure as well. One day, when he went for a jog, a guy approached him and asked if wanted to become a reporter. Austin ended up accepting the offer and became a reporter of a national news channel.",2
"As an ordinary boy, jack decides to become a person of good value and to help the soceity and he promises to become so in front of a mirror. He studies hard day and night for years to fulfill his dream. Finally, he became a cardiologist and started fulfilling his goal of helping the society.",2
Anna's dream is to become a dancer as she is very fond of dancing. She gives an awesome performance in a competition. She is happy that her performance is appreciated by one and all.,2
Anna watched a lot of football matches when she was pregnant. Her son messy was intrested in football. Messy became a world renowned celebrity player.,2
"Amanda always wanted to be a stand-up comedian so she got on stage for an open mic night at a comedy club. She was worried that no one would like her act, but everyone in the audience laughed and laughed. Now she is living out her dream with a high-paying contract to do three stand-up shows a week in las vegas.",2
"Alan worked at a job where he was not happy and he suffered terribly from stress and crying spells. Eventually, alan told his boss that he needed to quit his job and find a career that made him truly happy. Alan began working with animals and found happiness in becoming an expert in the study of birds.",2
"A woman looks at the shadow and runs away in fear. The woman is being held by an animal and she is scared. She is affected in fever. so, she takes a bed rest.",2
"A man, john, has been failing to get a promotion for years. John goes into a meeting with his boss after completing an extraordinary project. John gets promoted and given his own office.",2
"A car wasn't paying attention while driving because he just lost his job. The man was telling the lady that he was very sorry that he had hit her car and the reason why he lost his job The lady offered him a job, and now he is no longer unemployed.",2
A boy was thinking about what he wanted to do with his life. He ended up wanting to play soccer and became very good at it. He became so good he made a lot of money doing it.,2
"Yuvan plans a world tour by plane Yuvan studied well and got good grades and a good job. Finally, Yuvan boarded the plane and happily went on a world tour.",2
William's dream is to become a great singer. He works hard and takes part in international singing contests. He is very happy because he has a great welcome from the people of his country for winning the competition.,2
"Vanessa was nervous and excited about her dance performance. As she prepares for a long day and gig, her tensions begin to relax and she begins to focus on what she has mastered through practice. Her dance performance was superb as both the audience and the judges applauded her joy.",2
Tony is a gambler. He lost a lot of money from gambling. Finally he was begging on the street.,2
"Tommy is very lonely and unpopular. One day he decides to change his life. So he decides to devote himself to the sport and becomes the best footballer in school. After he won the big game, the prettiest girl in school wants to congratulate him and date him, so now he's a star athlete with his beautiful girlfriend.",2
"Tommy is an angry boy who fights with other boys and always causes problems. However, he discovered football when he was in 6th grade and devotes his energy and aggression to organized team work. After graduating from high school, Tommy enlists in the military and becomes a successful and honorable soldier through training gained through sports.",2
"Tom made a New Year's promise to all the fun adventures he'd been putting off for years. The next day, Tom hiked the Grand Canyon and he was living the life he wanted. Unfortunately his boss called him back to work and Tom had to return to his office the very next day.",2
"A woman named Sarah has recently found herself depressed and overeating because of a bad mood. She decided to take better care of herself, made her workout plan and became more active. As she became more active, her mood improved and her confidence began to recover.",2
The rent had to be paid on the weekend. Jon played games instead of working. John is now homeless.,2
The man Tom had lost everything and was living on the street. Tom decided to leave his fortune behind and take music classes. He became a world-famous pianist.,2
"The land was barren and barren. People worked together to install irrigation and plant crops and trees. After several generations, the land was restored to its natural balance.",2
"The boy had a fever. Two days later, the boy was healed. And he's playing soccer. The boy went shopping. he bought everything he liked",2
"Susan was poor, dumb and had few friends, but was a marvel at playing the piano. She decided to start her YouTube channel to show off her piano playing skills. She quickly became popular and performed many gigs, and she started making more money than she thought.",2
"Steven is a very poor man, but he works very hard. He is preparing for an interview and is working part-time to survive. After going through so many hardships in his life, he was happily placed in the company.",2
Steve had a shocking four years in the military. He had ptsd. Steve's friend took him to hear the story of the speaker chasing your dreams. Steve remembered his childhood dream of playing the piano. He took his classes and realized that he had an innate talent. Now he has found peace by teaching piano to disadvantaged children.,2
"She is smiling very loudly to feel the happy emotion expressed in that way. She won the lottery and a lot of money makes people more satisfied and entertained. She quit her job, dances like no one is watching, and lives like a paradise on earth.",2
Samuel is a lazy person. He is always late for work. He was fired from his job and very unhappy.,2
Sam faces a loss in business and goes bankrupt. He tried his luck in the game of poker to overcome financial losses. He made a lot of money and is no longer bankrupt.,2
Ryan played an amateur piano on the street to raise money one day. Ryan played the piano so well that he appeared on the news and on TV. Ryan's performances in the news made him famous and made a lot of money as a pianist.,2
"Romeo, a food lover Romeo obsessed for days over the diet he follows, decides to change his diet, loses all excess weight and sets out on an adventure",2
"Raul was a lazy boy with no plans after high school. Conscripted into the army and sent abroad, he returned to a country of gratitude as a war hero.",2
"Ram was an explorer and was looking for treasure. After more than a month of exploring the desert, Ram finally became rich in search of treasure.",2
Pinocchio always wanted to get out of the house and travel. One day he decided to get ready and go on his adventure. He traveled the world and became a famous traveler.,2
"Pietro grew up wanting to be a police officer. He started working hard to become a police officer, he built a body and knowledge, and Pietro finally become a police officer on his 23rd birthday.",2
"Philip with his briefcase has been told by his boss that he has a lot of work to do today and that he must finish everything before he goes on vacation. Philip does his best to get everything done before the end of the day to catch the plane to the beach. After finishing his work on time, Philip is waiting for his beach vacation!",2
"Phillip, who loves to sing, dreams of becoming a great singer. He worked hard, practiced every day and started singing. Philip became very famous as his celebrity grew and he poured the love and affection of people everywhere he went.",2
"Patrick decides to change his job to become a stock trader. Patrick was warned of an upcoming market downturn, but he ignored the warning. He eventually loses all his money in the stock market and is now homeless.",2
Noah attends a singing contest and is very nervous about the competition. He sings very well in competitions. Finally he gets the prize.,2
"Mike became very addicted to playing cards and started gambling. He started playing cards with a woman online. One day, while playing her game, the woman tricked him with her gambling and lost a lot of money to her, and he was very upset.",2
"Miguel worked with her father, who grew produce. He found a new place to sell the things they grew. Now they have more money than before.",2
"Michael used to be a lazy person all day, lying at home and eating constantly. Because Michael didn't exercise at all and ate unhealthy food, he was eventually hospitalized. Michael decided he would go out and play football when he was getting more exercise and he is healthy now.",2
Michael is a hard-working financial director. Michael discovers a new technique to make money. Michael made big bets on the stock market.,2
Mark was bored because the construction job wasn't rewarding enough. Mark went to the army and served on three circuits. Mark returned to his hometown and staged a parade to pay tribute to his service.,2
Lucas was a struggling young man with a low-income construction job. One day he decided to go back to school to learn a new skill. He paid off and now he is a chief accountant with a salary of 6 digits per year.,2
"Little Tommy had a very big dream that one day he would become president and be loved by everyone. He went to school every day, studied hard, and kept dreaming that one day he would achieve his dream. Tommy became very ill and was hospitalized, and he was not sure if he could finish his education.",2
Ling Ling finally completed a piece of music. Ling ling's music was a huge hit and toured overseas. She earned a lot of money to eat and play all her life.,2
"Larry was struggling financially, living in a house that was poor and in need of many repairs. Larry worked hard for years while taking an online course to get her MBA. After 10 years of hard work and several promotions, Larry was able to close a nice new home and upgrade his living environment.",2
Kate's husband died in a car accident. She decided to be strong and independent. She is now a world famous ballerina.,2
Karthi was in a car accident. It put him in bed with horrific injuries. But he woke up with his determination and surprised everyone.,2
"Jose was a poor farmer. For a better life, he decided to go to college to study business administration. Not only did he become a successful businessman; He also became mayor of his city for eight years.",2
"Jones was a singer, but was not interested in singing and was interested in becoming a journalist. One day he went to his office and attended a reporter interview. He became a TV reporter and he was very happy.",2
"Johnny hurried home from school every day. He was a great video game player and he had to practice for big tournaments. Johnny was delighted to take first place in the $5,000 National Video Game Championship.",2
"Johnny was very ill as a child. He learned that exercising every day would make him feel better. As an adult through daily exercise, he became a star soccer player.",2
John was an athlete and used to practice every day. One day he has an accident and is hospitalized. A few days later he recovered and started playing football.,2
"John was a fun baby and loved to make his mom laugh. At the age of 18, he decided to do stand-up comedy. John immediately became popular and became the biggest celebrity in his town.",2
John is a naughty boy who doesn't want to go to school. John wasted his time playing games and pranks. He realized his mistake during the exam and was very upset because he could not study properly.,2
"John explored medieval maps to find the treasures hidden by the ancient kings. He began his journey in search of ancient treasures. After years of searching and traveling, he found a treasure.",2
"John was always frustrated by feeling tired and lazy, so one day he decided he really needed to take care of his health. John called his athletic friend and asked for ideas and recommendations. At the suggestion of his friend, john started jogging every day and found that jogging was really enjoyable and his mood and energy improved significantly.",2
"Joffrey spent time training to become a better athlete. He took part in the real game. He did his best, but he still cried because he wasn't good.",2
Joe was always a sick kid he started playing football and that made him stronger he grew up to be a world famous athlete,2
Joanne and Jamie were teenagers with big ambitions to make a lot of money in a short period of time. They started a business selling mdma to fellow high school students. They were caught by the teacher and expelled from school.,2
"Jennifer has always dreamed of being a ballerina. When her birthday came on the 23rd, her mom gave her a big surprise! Her mom bought her a ballerina costume for her, so Jennifer rushed out of her house to start her practice.",2
"Jane enjoyed dancing to the music. As she got older, she could no longer dance. Then Jane found out that she preferred to play music to get other people to dance.",2
"Jane needs a lot of money for her business. She began to dream, thinking that her dream would come true. Eventually she made her dream come true and became a millionaire.",2
"James was very dissatisfied with his boring job. James decided he needed a ""life change"" and he enlisted in the military. James died during the operation when he stepped on a mine.",2
Jack is finally shopping for food to prepare dinner for his family. Jack told his wife and son his dinner plans and they were very supportive of his ambition to cook such a large meal. Jack worked a miracle and was able to cook a fantastic dinner with very little experience.,2
"We wanted to create a hut our family could enjoy. The reality was too far away because I didn't have the money to make my wish come true. Over the next three years, the whole family helped and our dream became a reality.",2
"I loved playing games at a very young age. As a teenager, I practiced my favorite video game for hours every day. Now I am making a lot of money as a pro gamer.",2
"His hobby is football. However, he knew that football could not be his profession, so he looked for other talents. And I found that he sings very well. He participated in the audition and was evaluated by the judges for his gift-like voice.",2
Henry was a very dedicated employee and always impressed his bosses. He did his job so well that the White House invited him to speak at a banquet. He became so famous that he was the enemy of that year's Christmas parade.,2
He always studies well in college He gets a good job and works well Company boss praised him for his work,2
"Harry doesn't go to work, he just sits down and eats at a young age. He spends his money worry-free. A middle-aged man sheds tears because he can't save money at a young age.",2
"Felix was hospitalized and ordered not to be active, but tried to jog for short distances, but after a few years he became healthy enough to tour the world on his own.",2
Debra was a glutton and ate so much that Debra's friends warned her about her physique. So she runs every day to lose her weight. Debra became a great dancer and singer.,2
"After Danny noticed that she had gained a lot of weight, she decided to diet and exercise more. Danny exercised regularly for several weeks and ate a healthy diet. Unfortunately, after a month, Danny returned to the bad habit of eating junk food and not exercising.",2
Chris was playing video games too much because he didn't know what else to do. He decided to go outside and find something else to do. He discovered the game of football and discovered that he is a great player and loves sports!,2
Brian is a young boy who grew up in the American Midwest. Brian becomes a professional singer. Brian makes millions of dollars by becoming famous.,2
"Brandon enlisted in Afghanistan to go abroad, even though he was really scared. On his way to enlistment, Brandon instead got into a car accident and missed the chance to join the military. Now Brandon can follow his dream of becoming a stand-up cartoonist instead of going to war.",2
Bob is a hard working and honest person. Bob saved his hard-earned money to retire early. Bob enjoyed his age after a peaceful retirement.,2
Bill is tired of coming into the office and working for his terrible boss. Bill took several online courses and studied hard to become a contractor. He opened his own construction company after receiving a license bill.,2
"Bill was not in good health, started exercising every day and lost weight. Doctors said he was healthy and no longer overweight.",2
"Austin has always had a talent for horses and was adventurous. He said one day when he was going jogging, a man came up to him and asked if he wanted to be a journalist. Austin eventually accepted his offer and became a reporter for a national news channel.",2
"An ordinary boy, Jack, decides to be a helpful and valuable person to society and promises to do so in front of the mirror. He studies hard day and night for several years to make his dream come true. Eventually, he began to achieve his goal of becoming a cardiologist and helping society.",2
Anna's dream is to become a dancer because she loves dancing. She puts on a great performance in competitions. She is delighted that her own acting is appreciated by everyone.,2
Anna watched a lot of football matches when she was pregnant. Her messy son was interested in football. Messi has become a world-famous celebrity athlete.,2
"Amanda always wanted to be a stand-up comedian, so she took the stage for Mike's Night at the Comedy Club. She was worried that no one would like her performance, but her audience all laughed and laughed. Now, she's making her dreams come true with a high-paying deal that does stand-up shows three times a week in Las Vegas.",2
"Alan had a job in which he was not happy and suffered horribly from stress and crying. Eventually, Allen told his boss that he had to quit his job and he had to find a job that made him truly happy. Alan started working with animals and he found happiness in becoming an expert in bird research.",2
The woman sees the shadow and is afraid and runs away. The woman is cuddled by an animal and she is terrified. She has a fever. So she rests in bed.,2
"A man named John had failed promotions for years. After an unexpected project, John goes into a meeting with his boss. John is promoted and takes on his position.",2
"He just lost his job, so he didn't pay attention while the car was driving. The man was telling the woman why he was very sorry that he had hit his car and lost her job, the woman offered him a job and now he is no longer unemployed.",2
A boy was thinking about what he wanted to do with his life. He eventually wants to play football and became very good at it. He made a lot of money doing that.,2
Zacharie loved to play soccer and was a real champ. He took the subway into town to try out for the local soccer team. Instead he met a homeless person and gave him enough money to go get a hotel room and some food.,2
"She bought a gift for his child On her way home, she saw and helped a poor man in need of money. She gave some food to the poor for her family.",2
"Richard's dad taught richard that money is necessary to live, but money shouldn't control us. Richard is living his wealthy life and as per his policy he donated a lot of money to charitable trust , so become fame He knows that he is not going to take any single penny after his death but he proud that he lived up to his father's precepts.",2
"Karl lived in a house that was haunted by ghosts who disturbed him while he read. One day karl found a book on exorcizing ghosts. Now the ghosts are gone, and karl can read in peace.",2
"Joe has no friends so play lonely In a dream of the night, an angel became joe's friend. Now joe dances happily with his friend, the angel, in his dreams.",2
Jessica was fast asleep dreaming in her bedroom. She was being chased by an unknown shadow in her dreams. She got up and realized that it was her dream and started laughing.,2
He wanted to be a soldier when he grew up He grew up and became a soldier. They sent him home in a body bag and buried him with full military honors,2
"Caroline return to home from school with thinking about to buy a new makeup box . At evening caroline used her mother's lipstick and get ready for shopping to buy the makeup box. On the way for shopping she noticed a begger sitting near the shop, caroline felt pity about him,and gave the money to him which she kept to buy makeup box,after donating she felt very happy.",2
Andrew was a hero and everyone wanted to get close to him. Andrew started to believe that all women wanted to be with him. Andrew's constant sexual harassment eventually caused his downfall and arrest.,2
"Zacharie loved football and was a real champion. He took the subway into town to join the local soccer team. Instead, he met a homeless man and gave him enough money to go to a hotel room and some food.",2
"She bought a present for his child. On the way home, she saw a poor man in need and helped. She gave some food to the poor for her family.",2
"Richard's father taught Richard that money is necessary to live, but money should not control us. Richard lives a wealthy life and, according to his policies, became famous by donating large sums of money to charitable trusts. .",2
Carl lived in a house haunted by ghosts that disturbed him while he was reading. One day Carl found a book about exorcism. Now the ghosts are gone and Carl can read books in peace.,2
"Joe plays lonely because he has no friends. In a night dream, an angel becomes Joe's friend. Now Joe happily dances with his friend, an angel, in a dream.",2
"Jessica was sleeping soundly in her bedroom, dreaming. She was being chased by an unknown shadow in her dream. She got up and started to laugh, realizing that it was her own dream.",2
He wanted to be a soldier when he grew up. He grew up to be a soldier. They put him in a corpse bag and sent him home to bury him with full military honors.,2
